Taxable Year,Zip Code,State,City,County,Returns,CA AGI,Total Tax Liability,CountyLatitude,CountyLongitude,Geo County,Geo City,Geo ZipCode
2016,90294,CA,VeNice,Los Angeles,305,40053235,2733146,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.459198 33.990799),POINT (-118.459198 33.990799)
2016,90802,CA,Long Beach,Los Angeles,20154,1044659951,47181927,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.19372300000002 33.767168),POINT (-118.199285 33.762854)
2016,90094,CA,Los Angeles,Los Angeles,4727,694139908,46314241,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.419044 33.974675)
2016,93552,CA,Palmdale,Los Angeles,15694,643523164,10905961,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.116103 34.576469),POINT (-118.02834600000001 34.57381)
2016,91722,CA,CoVina,Los Angeles,17135,818768279,19046868,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.890145 34.086248),
2016,91702,CA,Azusa,Los Angeles,26488,1191660947,29017150,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.907543 34.133484),POINT (-117.88864700000002 34.149202)
2016,90095,CA,Los Angeles,Los Angeles,39,7276506,539647,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.442809 34.070475)
2016,93544,CA,Llano,Los Angeles,396,18793353,457884,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.81690199999998 34.505798),POINT (-117.757838 34.489248)
2016,91384,CA,Castaic,Los Angeles,10486,793703878,29281323,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.62544000000001 34.470557),POINT (-118.63971600000002 34.518844)
2016,91765,CA,Diamond Bar,Los Angeles,22402,1753748092,84548001,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.835257 33.998135),
2016,90602,CA,Whittier,Los Angeles,10789,636068902,27826135,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.04805100000002 33.967318),POINT (-118.032861 33.96826)
2015,90001,CA,Los Angeles,Los Angeles,20985,550748036,4714044,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.24915400000002 33.973252)
2015,90002,CA,Los Angeles,Los Angeles,18522,497470560,3976443,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.247877 33.949079)
2015,91395,CA,Mission Hills,Los Angeles,129,6631674,220721,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.18609599999999 32.7528),POINT (-118.46610299999999 34.257198)
2015,90713,CA,Lakewood,Los Angeles,13832,971813630,33368519,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.13377300000002 33.850448),POINT (-118.113442 33.84747)
2015,90003,CA,Los Angeles,Los Angeles,25443,651390759,5001614,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.274809 33.963074)
2015,91616,CA,North Hollywood,Los Angeles,41,1481901,42794,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.378098 34.172199),POINT (-118.378967 34.16581)
2015,90249,CA,Gardena,Los Angeles,13033,600756333,16033724,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.30914399999999 33.883764),POINT (-118.31832500000002 33.900582)
2015,91716,CA,City Of Industry,Los Angeles,23,26634675,2759482,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.955183 34.022251),POINT (-117.96 34.02)
2015,90290,CA,Topanga,Los Angeles,3097,426956310,32000043,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.60207 34.093384),POINT (-118.608216 34.100574)
2015,91115,CA,Pasadena,Los Angeles,129,20491229,1426177,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.141452 34.14955),POINT (-118.141452 34.14955)
2015,90004,CA,Los Angeles,Los Angeles,27752,1822249208,109171261,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.30945299999999 34.07646)
2015,90005,CA,Los Angeles,Los Angeles,15736,829113583,43800560,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.308884 34.059746)
2015,91767,CA,Pomona,Los Angeles,20759,820417168,16838903,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.75004800000002 34.055118),POINT (-117.73835 34.080611)
2015,90266,CA,Manhattan Beach,Los Angeles,17607,5267185670,483110969,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.40971000000002 33.885092),POINT (-118.400246 33.889678)
2015,91364,CA,Woodland Hills,Los Angeles,13789,1849763502,130822104,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.60500299999998 34.168301),POINT (-118.600438 34.156928)
2015,91723,CA,CoVina,Los Angeles,8941,438279068,12249405,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.890145 34.086248),POINT (-117.88709000000001 34.085028)
2015,90006,CA,Los Angeles,Los Angeles,22809,628536453,9958883,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.293869 34.048637)
2015,90007,CA,Los Angeles,Los Angeles,13027,353840397,6422171,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.28507000000002 34.027762)
2015,91790,CA,West Covina,Los Angeles,20456,1087944871,37795355,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.938239 34.068896),POINT (-117.937757 34.06747)
2015,90008,CA,Los Angeles,Los Angeles,14258,683406008,22301963,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.346393 34.0088)
2015,90409,CA,Santa Monica,Los Angeles,368,33015629,1973961,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.49151200000001 34.010932),POINT (-118.49151200000001 34.010932)
2015,91802,CA,Alhambra,Los Angeles,827,52343584,3112435,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.12684199999998 34.095162),POINT (-118.125624 34.09321)
2015,91617,CA,Valley Village,Los Angeles,174,11409206,513599,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.399017 34.165974000000006),POINT (-118.40000000000002 34.16)
2015,90009,CA,Los Angeles,Los Angeles,1099,67118599,2828449,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.3858 33.953734)
2015,90733,CA,San Pedro,Los Angeles,392,24846255,1035859,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.291397 33.735802),POINT (-118.291397 33.735802)
2015,90210,CA,Beverly Hills,Los Angeles,10785,5616075289,621471597,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.40467899999999 34.080294),POINT (-118.412061 34.097449)
2015,91307,CA,West Hills,Los Angeles,11934,1083506518,53978880,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.62799799999999 34.202),POINT (-118.658084 34.198683)
2015,90010,CA,Los Angeles,Los Angeles,2429,684226883,70212386,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.31166900000001 34.061809)
2015,91392,CA,Sylmar,Los Angeles,578,24521307,577557,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.448303 34.3078),POINT (-118.402141 34.32367300000001)
2015,91409,CA,Van Nuys,Los Angeles,458,20365571,993855,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.44809700000002 34.186699),POINT (-118.44651 34.184158)
2015,90306,CA,Inglewood,Los Angeles,82,3411477,75130,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.353336 33.961767),POINT (-118.343826 33.956667)
2015,93591,CA,Palmdale,Los Angeles,2230,73720966,1074163,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.116103 34.576469),POINT (-117.83619200000001 34.603266)
2015,91017,CA,Monrovia,Los Angeles,587,41680611,2428094,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.000929 34.14591),POINT (-118.000929 34.14591)
2015,91506,CA,Burbank,Los Angeles,9990,717106948,31089278,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.307476 34.182052),POINT (-118.324179 34.170834)
2015,93584,CA,Lancaster,Los Angeles,181,13614476,700959,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.144521 34.697472),POINT (-118.144521 34.697472)
2015,91201,CA,Glendale,Los Angeles,10249,582551586,23604044,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.246437 34.148138),POINT (-118.289789 34.16981)
2015,91325,CA,Northridge,Los Angeles,15477,1001717407,43717191,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.535797 34.228298),POINT (-118.517758 34.236515)
2015,91436,CA,Encino,Los Angeles,9512,3934044163,417115213,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.50029799999999 34.159199),POINT (-118.49051000000001 34.151642)
2015,90011,CA,Los Angeles,Los Angeles,36626,926245421,7130896,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.258872 34.007055)
2015,90222,CA,Compton,Los Angeles,12302,375624947,4184936,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.22436600000002 33.895891000000006),POINT (-118.23649400000001 33.911047)
2015,90012,CA,Los Angeles,Los Angeles,11085,603972419,30529344,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.23953200000001 34.064406)
2015,90405,CA,Santa Monica,Los Angeles,15702,2160799426,162903012,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.49151200000001 34.010932),POINT (-118.47096400000001 34.010653)
2015,90275,CA,Rancho Palos Verdes,Los Angeles,19333,3069338860,206663202,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.402399 33.74516),POINT (-118.36397799999999 33.758511)
2015,90510,CA,Torrance,Los Angeles,484,36054764,2235846,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.34003800000002 33.836318),POINT (-118.34003800000002 33.836318)
2015,90013,CA,Los Angeles,Los Angeles,4685,362111364,22972942,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.24159899999998 34.04469)
2015,90701,CA,Artesia,Los Angeles,7462,349094486,10517325,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.08216299999998 33.861372),POINT (-118.08073300000001 33.86833500000001)
2015,90014,CA,Los Angeles,Los Angeles,3524,255198237,15512847,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.251756 34.04306100000001)
2015,90015,CA,Los Angeles,Los Angeles,7868,511599612,30400028,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.26629800000002 34.038913)
2015,91792,CA,West Covina,Los Angeles,13972,659728633,16437692,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.938239 34.068896),POINT (-117.89866100000002 34.021888)
2015,90016,CA,Los Angeles,Los Angeles,21630,839838532,20677064,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.35294000000002 34.029223)
2015,90508,CA,Torrance,Los Angeles,107,5696882,267280,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.34003800000002 33.836318),POINT (-118.34003800000002 33.836318)
2015,90264,CA,Malibu,Los Angeles,282,43682056,3860019,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.69153500000002 34.035796),POINT (-118.694182 34.034905)
2015,90810,CA,Long Beach,Los Angeles,16256,645566797,12792172,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.19372300000002 33.767168),POINT (-118.21892900000002 33.817246)
2015,90637,CA,La Mirada,Los Angeles,391,29976822,1387470,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.01172499999998 33.908859),POINT (-118.01172499999998 33.908859)
2015,91118,CA,San Marino,Los Angeles,227,24308519,1523231,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.10632000000001 34.121668),POINT (-118.11000000000001 34.12)
2015,91353,CA,Sun Valley,Los Angeles,310,13803896,533696,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.36940000000001 34.217499),POINT (-118.36940000000001 34.217499)
2015,90017,CA,Los Angeles,Los Angeles,8890,940599526,72183458,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.26420000000002 34.052895)
2015,91501,CA,Burbank,Los Angeles,10095,686683943,30656509,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.307476 34.182052),POINT (-118.29971400000001 34.19375)
2015,91333,CA,Pacoima,Los Angeles,280,12081725,453330,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.426102 34.262501),POINT (-118.426102 34.262501)
2015,91116,CA,Pasadena,Los Angeles,180,31033545,2841973,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.141452 34.14955),POINT (-118.141452 34.14955)
2015,90305,CA,Inglewood,Los Angeles,7710,400638024,11018505,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.353336 33.961767),POINT (-118.327713 33.95935)
2015,91208,CA,Glendale,Los Angeles,7958,875617563,47971300,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.246437 34.148138),POINT (-118.23298700000001 34.191311)
2015,90223,CA,Compton,Los Angeles,72,2761353,68877,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.22436600000002 33.895891000000006),POINT (-118.22436600000002 33.895891000000006)
2015,91340,CA,San Fernando,Los Angeles,14647,523163007,8335040,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.44174400000001 34.282984),POINT (-118.437069 34.285891)
2015,90018,CA,Los Angeles,Los Angeles,21243,725061376,16090152,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.317664 34.028153)
2015,90401,CA,Santa Monica,Los Angeles,4688,1164981096,116558360,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.49151200000001 34.010932),POINT (-118.492617 34.01572)
2015,91031,CA,South Pasadena,Los Angeles,589,54047349,2831415,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.150347 34.115846),POINT (-118.150347 34.115846)
2015,90019,CA,Los Angeles,Los Angeles,29125,1389956387,52276811,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.340015 34.048752)
2015,91006,CA,Arcadia,Los Angeles,14844,1591694248,101340761,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.04088900000002 34.136534),POINT (-118.02918399999999 34.135112)
2015,90020,CA,Los Angeles,Los Angeles,17752,1207085905,76410800,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),
2015,90403,CA,Santa Monica,Los Angeles,15008,2023420237,155216526,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.49151200000001 34.010932),POINT (-118.490564 34.030608)
2015,91025,CA,Sierra Madre,Los Angeles,336,31276280,1985164,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.05269600000001 34.161909),POINT (-118.05269600000001 34.161909)
2015,90291,CA,VeNice,Los Angeles,15086,1733394795,124810211,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.459198 33.990799),POINT (-118.463796 33.993032)
2015,90021,CA,Los Angeles,Los Angeles,1282,110503311,8376562,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.240375 34.029411)
2015,91105,CA,Pasadena,Los Angeles,6766,1464943457,118939777,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.141452 34.14955),POINT (-118.166094 34.138699)
2015,90272,CA,Pacific Palisades,Los Angeles,11198,5296166149,534802218,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.525597 34.0481),POINT (-118.538301 34.060998)
2015,90505,CA,Torrance,Los Angeles,17993,1547238336,77212990,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.34003800000002 33.836318),POINT (-118.350582 33.81014)
2015,90607,CA,Whittier,Los Angeles,274,16579616,641722,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.04805100000002 33.967318),POINT (-118.04805100000002 33.967318)
2015,91386,CA,Canyon Country,Los Angeles,404,25632474,1054915,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.471107 34.423328),POINT (-118.45000000000002 34.42)
2015,91224,CA,La Crescenta,Los Angeles,191,16501194,947542,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.239197 34.22420100000001),POINT (-118.25 34.23)
2015,91351,CA,Canyon Country,Los Angeles,15652,845526118,24080830,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.471107 34.423328),POINT (-118.470771 34.427178)
2015,91507,CA,Burbank,Los Angeles,197,10698161,413464,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.307476 34.182052),POINT (-118.35 34.17)
2015,90293,CA,Playa Del Rey,Los Angeles,7300,813247029,51498046,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.444702 33.948898),POINT (-118.43781900000002 33.949951)
2015,90022,CA,Los Angeles,Los Angeles,26943,866025296,14681379,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.15575500000001 34.024487)
2015,90023,CA,Los Angeles,Los Angeles,17920,526457095,7220708,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.202424 34.023995)
2015,90815,CA,Long Beach,Los Angeles,18986,1586885060,72742852,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.19372300000002 33.767168),POINT (-118.117913 33.795998)
2015,91510,CA,Burbank,Los Angeles,748,43457416,3222708,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.307476 34.182052),POINT (-118.307476 34.182052)
2015,91356,CA,Tarzana,Los Angeles,14572,1592591980,108243188,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.553101 34.173302),POINT (-118.546878 34.160863)
2015,90024,CA,Los Angeles,Los Angeles,16255,4540638572,484855456,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.43717499999998 34.063591)
2015,90308,CA,Inglewood,Los Angeles,169,7353696,188237,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.353336 33.961767),POINT (-118.353336 33.961767)
2015,91310,CA,Castaic,Los Angeles,114,7248505,275968,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.62544000000001 34.470557),POINT (-118.62 34.49)
2015,91114,CA,Pasadena,Los Angeles,159,7215607,367709,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.141452 34.14955),POINT (-118.141452 34.14955)
2015,90025,CA,Los Angeles,Los Angeles,26548,5017678911,447751775,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),
2015,91210,CA,Glendale,Los Angeles,169,23529553,1789464,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.246437 34.148138),POINT (-118.25808400000001 34.144746000000005)
2015,91745,CA,Hacienda Heights,Los Angeles,26027,1560002308,63079937,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.968746 33.992976),POINT (-117.97029699999999 33.998631)
2015,91772,CA,Rosemead,Los Angeles,12,15246,293,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.07763800000001 34.080676),POINT (-118.07763800000001 34.080676)
2015,91324,CA,Northridge,Los Angeles,13076,856341288,39548027,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.535797 34.228298),POINT (-118.549618 34.239004)
2015,90506,CA,Torrance,Los Angeles,12,562644,11415,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.34003800000002 33.836318),POINT (-118.330106 33.883967)
2015,90026,CA,Los Angeles,Los Angeles,31662,1551808714,62347295,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.264087 34.078894)
2015,91009,CA,Duarte,Los Angeles,240,13378926,450416,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.97325600000002 34.139586),POINT (-117.97325600000002 34.139586)
2015,91331,CA,Pacoima,Los Angeles,42695,1451354459,24117506,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.426102 34.262501),POINT (-118.42306 34.255322)
2015,90027,CA,Los Angeles,Los Angeles,23954,1998024297,129965496,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.29056 34.121686)
2015,91755,CA,Monterey Park,Los Angeles,13682,577107372,17569836,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.127542 34.062407),POINT (-118.11527900000002 34.048584)
2015,90604,CA,Whittier,Los Angeles,17910,915619726,22723756,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.04805100000002 33.967318),POINT (-118.011116 33.930179)
2015,90744,CA,Wilmington,Los Angeles,21490,784023013,14162196,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.26170299999998 33.779999),POINT (-118.261469 33.78341900000001)
2015,91801,CA,Alhambra,Los Angeles,25589,1234756417,41895008,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.12684199999998 34.095162),POINT (-118.12854700000001 34.089805)
2015,91321,CA,Newhall,Los Angeles,15432,896493788,34433991,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.517677 34.382203),POINT (-118.506223 34.370818)
2015,91345,CA,Mission Hills,Los Angeles,8746,390243723,8881479,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.18609599999999 32.7528),POINT (-118.46180100000001 34.265253)
2015,91606,CA,North Hollywood,Los Angeles,20271,754961215,17810861,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.378098 34.172199),POINT (-118.390068 34.186458)
2015,93510,CA,Acton,Los Angeles,3584,303590540,14519053,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.197176 34.467175),POINT (-118.199496 34.477554)
2015,90028,CA,Los Angeles,Los Angeles,15188,661864761,29125570,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.32708300000002 34.09981)
2015,91350,CA,Santa Clarita,Los Angeles,17096,1387662404,55082349,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.55419199999999 34.414144),POINT (-118.51253600000001 34.43254700000001)
2015,90723,CA,Paramount,Los Angeles,22850,780265053,12689009,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.161449 33.887328),POINT (-118.164457 33.898482)
2015,91385,CA,Valencia,Los Angeles,110,6632214,325471,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.564722 34.389444),POINT (-118.56 34.39)
2015,91768,CA,Pomona,Los Angeles,12932,479242571,9483648,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.75004800000002 34.055118),POINT (-117.783456 34.06536)
2015,90813,CA,Long Beach,Los Angeles,21011,595908764,8218940,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.19372300000002 33.767168),POINT (-118.19496 33.781633)
2015,90029,CA,Los Angeles,Los Angeles,16933,581983401,15331836,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.294656 34.089903)
2015,90707,CA,Bellflower,Los Angeles,538,25718861,771674,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.12525600000001 33.882076),POINT (-118.12525600000001 33.882076)
2015,91102,CA,Pasadena,Los Angeles,335,28810222,1730541,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.141452 34.14955),POINT (-118.141452 34.14955)
2015,90030,CA,Los Angeles,Los Angeles,86,3843029,65875,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.243344 34.052238)
2015,90734,CA,San Pedro,Los Angeles,189,11948207,499089,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.291397 33.735802),POINT (-118.291397 33.735802)
2015,90031,CA,Los Angeles,Los Angeles,16304,582769785,15054672,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.213962 34.079698)
2015,90307,CA,Inglewood,Los Angeles,58,2601952,79456,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.353336 33.961767),POINT (-118.353336 33.961767)
2015,90032,CA,Los Angeles,Los Angeles,19438,764526642,17488315,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.177882 34.080773)
2015,91740,CA,Glendora,Los Angeles,12239,708576337,23242592,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-117.865485 34.136001),POINT (-117.854653 34.118655)
2015,90033,CA,Los Angeles,Los Angeles,17097,494086442,7116333,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.21143200000002 34.050157)
2015,90404,CA,Santa Monica,Los Angeles,11568,1020883681,67602223,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.49151200000001 34.010932),POINT (-118.473889 34.026301)
2015,90247,CA,Gardena,Los Angeles,22390,903449264,21182673,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.30914399999999 33.883764),POINT (-118.29662099999999 33.89181)
2015,90804,CA,Long Beach,Los Angeles,17767,750520888,21518002,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.19372300000002 33.767168),POINT (-118.150276 33.782586)
2015,90638,CA,La Mirada,Los Angeles,21970,1378120136,47023771,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.01172499999998 33.908859),POINT (-118.00854 33.904081)
2015,90034,CA,Los Angeles,Los Angeles,31264,2049752359,109994021,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.243344 34.052238),POINT (-118.39973699999999 34.030429)
2015,90710,CA,Harbor City,Los Angeles,11751,598946263,17836963,34.0594833,-118.242048,POINT (-118.24204800000001 34.0594833),POINT (-118.296898 33.790001),POINT (-118.29890300000001 33.797641)
